CounterpartyId,CounterpartyType,Country_CD,RiskRating,Status,CREATED_TS
CP016700,CORP,C12583,MEDIUM,ACTIVE,2026-02-20 19:44:39
CP016701,CORP,C18534,LOW,ACTIVE,2020-05-20 20:42:37
CP016702,FUND,C39267,HIGH,ACTIVE,2022-02-10 02:57:22
CP016703,CORP,C18164,HIGH,ACTIVE,2025-09-05 19:21:10
CP016704,CORP,C28245,HIGH,ACTIVE,2025-10-26 02:27:33
CP016705,CORP,C26629,MEDIUM,ACTIVE,2021-03-27 23:56:15
CP016706,BANK,C28942,HIGH,ACTIVE,2024-10-27 03:14:46
CP016707,CORP,C31153,LOW,ACTIVE,2023-06-16 11:58:46
CP016708,FUND,C48330,MEDIUM,ACTIVE,2023-09-13 04:27:45
CP016709,CORP,C41609,LOW,ACTIVE,2021-03-27 11:56:06
CP016710,BANK,C07462,LOW,ACTIVE,2021-04-16 17:26:14
CP016711,FUND,C45022,MEDIUM,ACTIVE,2024-07-01 04:43:55
CP016712,CORP,C14099,HIGH,ACTIVE,2020-10-14 07:49:00
CP016713,BANK,C18044,MEDIUM,ACTIVE,2024-06-07 16:51:02
CP016714,CORP,C14595,LOW,ACTIVE,2024-09-27 00:19:10
CP016715,CORP,C34989,MEDIUM,ACTIVE,2024-09-02 18:28:04
CP016716,FUND,C04043,LOW,ACTIVE,2023-07-27 06:19:15
CP016717,CORP,C28314,HIGH,ACTIVE,2020-10-23 00:01:59
CP016718,CORP,C21936,MEDIUM,ACTIVE,2026-02-03 12:40:31
CP016719,FUND,C03589,MEDIUM,ACTIVE,2021-07-06 23:06:24
CP016720,BANK,C39860,MEDIUM,ACTIVE,2020-08-23 13:26:29
CP016721,CORP,C04079,HIGH,ACTIVE,2021-02-14 13:16:29
CP016722,CORP,C05618,MEDIUM,ACTIVE,2022-11-06 08:22:27
CP016723,CORP,C40227,LOW,ACTIVE,2023-01-28 03:51:37
CP016724,FUND,C44516,MEDIUM,ACTIVE,2025-06-18 12:53:09
CP016725,CORP,C39542,MEDIUM,ACTIVE,2023-01-10 08:51:41
CP016726,BANK,C39158,HIGH,ACTIVE,2026-01-28 13:51:14
CP016727,FUND,C16088,HIGH,ACTIVE,2023-06-21 09:29:31
CP016728,CORP,C01311,LOW,ACTIVE,2025-02-06 08:28:02
CP016729,FUND,C09804,LOW,ACTIVE,2022-03-11 14:06:38
CP016730,FUND,C25651,MEDIUM,ACTIVE,2021-03-02 01:09:00
CP016731,CORP,C29644,LOW,ACTIVE,2022-05-27 16:53:43
CP016732,BANK,C30004,MEDIUM,ACTIVE,2020-08-26 02:26:36
CP016733,CORP,C13213,HIGH,ACTIVE,2021-10-17 21:02:41
CP016734,FUND,C43164,LOW,ACTIVE,2020-11-17 13:06:54
CP016735,CORP,C15200,LOW,ACTIVE,2023-01-08 01:33:16
CP016736,FUND,C18462,LOW,ACTIVE,2022-09-15 02:16:54
CP016737,CORP,C21661,HIGH,ACTIVE,2026-03-12 11:38:06
CP016738,CORP,C20045,LOW,ACTIVE,2023-07-18 18:47:31
CP016739,CORP,C18070,LOW,ACTIVE,2021-05-30 00:21:24
CP016740,BANK,C04579,LOW,ACTIVE,2020-09-17 16:04:18
CP016741,BANK,C35296,LOW,ACTIVE,2021-06-19 10:02:51
CP016742,BANK,C19995,MEDIUM,ACTIVE,2026-01-24 17:44:43
CP016743,BANK,C29944,HIGH,ACTIVE,2024-08-28 13:20:42
CP016744,CORP,C36007,LOW,ACTIVE,2021-06-17 07:43:22
CP016745,BANK,C26911,LOW,ACTIVE,2022-02-07 19:32:09
CP016746,CORP,C04072,MEDIUM,ACTIVE,2025-05-24 21:11:33
CP016747,FUND,C44535,LOW,ACTIVE,2022-06-20 00:56:13
CP016748,FUND,C38745,HIGH,ACTIVE,2024-08-30 04:07:40
CP016749,BANK,C40726,MEDIUM,ACTIVE,2020-04-13 14:00:35
CP016750,BANK,C17037,LOW,ACTIVE,2025-09-27 13:05:17
CP016751,CORP,C21444,LOW,ACTIVE,2022-11-05 14:50:16
CP016752,CORP,C31048,HIGH,ACTIVE,2021-11-11 16:42:13
CP016753,FUND,C09991,HIGH,ACTIVE,2023-09-12 04:28:31
CP016754,CORP,C09932,LOW,ACTIVE,2022-06-21 11:32:01
CP016755,BANK,C07352,MEDIUM,ACTIVE,2023-09-30 01:45:48
CP016756,BANK,C07855,HIGH,ACTIVE,2025-10-02 00:20:01
CP016757,CORP,C47573,HIGH,ACTIVE,2024-12-20 13:58:19
CP016758,FUND,C37429,HIGH,ACTIVE,2024-07-02 00:21:29
CP016759,FUND,C45875,MEDIUM,ACTIVE,2021-06-21 23:26:18
CP016760,FUND,C13540,LOW,ACTIVE,2025-04-03 19:34:34
CP016761,BANK,C27108,MEDIUM,ACTIVE,2025-09-25 23:30:35
CP016762,BANK,C34443,HIGH,ACTIVE,2023-12-28 22:19:14
CP016763,BANK,C19510,MEDIUM,ACTIVE,2025-09-05 05:23:38
CP016764,FUND,C30788,HIGH,ACTIVE,2021-10-21 14:55:14
CP016765,BANK,C15209,MEDIUM,ACTIVE,2023-07-04 05:46:00
CP016766,CORP,C36909,HIGH,ACTIVE,2023-10-27 23:16:36
CP016767,CORP,C39584,MEDIUM,ACTIVE,2024-09-24 15:25:56
CP016768,FUND,C10872,MEDIUM,ACTIVE,2021-12-08 20:48:48
CP016769,FUND,C10250,LOW,ACTIVE,2023-07-09 19:42:50
CP016770,CORP,C33462,MEDIUM,ACTIVE,2020-12-04 17:09:47
CP016771,FUND,C21156,LOW,ACTIVE,2023-10-05 14:38:58
CP016772,CORP,C10518,MEDIUM,ACTIVE,2020-10-05 07:28:14
CP016773,BANK,C10083,HIGH,ACTIVE,2023-08-21 04:22:51
CP016774,CORP,C27594,HIGH,ACTIVE,2021-10-09 17:48:31
CP016775,FUND,C03366,LOW,ACTIVE,2023-11-14 20:27:25
CP016776,FUND,C16598,MEDIUM,ACTIVE,2023-08-26 12:43:12
CP016777,FUND,C43596,LOW,ACTIVE,2024-11-15 14:47:26
CP016778,CORP,C14294,LOW,ACTIVE,2023-04-08 21:13:33
CP016779,CORP,C19000,LOW,ACTIVE,2025-03-06 15:38:40
CP016780,FUND,C04429,LOW,ACTIVE,2023-08-15 01:49:01
CP016781,FUND,C23776,HIGH,ACTIVE,2025-10-11 19:05:55
CP016782,BANK,C11123,LOW,ACTIVE,2021-10-08 18:25:28
CP016783,BANK,C05496,HIGH,ACTIVE,2022-07-14 16:46:29
CP016784,CORP,C39292,LOW,ACTIVE,2022-08-05 09:19:09
CP016785,BANK,C43078,MEDIUM,ACTIVE,2020-07-18 07:30:59
CP016786,BANK,C20208,MEDIUM,ACTIVE,2024-04-09 17:21:09
CP016787,CORP,C05981,HIGH,ACTIVE,2021-12-24 15:34:42
CP016788,BANK,C16240,LOW,ACTIVE,2023-01-08 02:59:43
CP016789,CORP,C12187,LOW,ACTIVE,2022-07-26 05:42:59
CP016790,FUND,C41794,LOW,ACTIVE,2024-09-13 15:55:33
CP016791,BANK,C32002,HIGH,ACTIVE,2020-12-22 19:51:47
CP016792,CORP,C30435,HIGH,ACTIVE,2024-12-13 16:36:19
CP016793,CORP,C31071,MEDIUM,ACTIVE,2023-06-19 16:13:53
CP016794,CORP,C00149,MEDIUM,ACTIVE,2020-10-14 11:22:01
CP016795,BANK,C09877,LOW,ACTIVE,2024-07-16 09:59:22
CP016796,CORP,C13140,MEDIUM,ACTIVE,2020-02-10 09:43:22
CP016797,CORP,C20932,MEDIUM,ACTIVE,2023-12-10 04:53:34
CP016798,BANK,C05552,MEDIUM,ACTIVE,2024-07-29 02:01:15
CP016799,CORP,C16260,MEDIUM,ACTIVE,2024-09-25 11:01:09
CP016800,CORP,C44630,LOW,ACTIVE,2021-06-15 14:50:48
CP016801,BANK,C42818,MEDIUM,ACTIVE,2024-11-18 05:48:11
CP016802,BANK,C44162,MEDIUM,ACTIVE,2022-03-31 23:01:15
CP016803,FUND,C22024,LOW,ACTIVE,2022-07-02 11:27:35
CP016804,FUND,C39577,MEDIUM,ACTIVE,2024-05-04 06:28:32
CP016805,CORP,C33162,LOW,ACTIVE,2023-02-07 12:16:41
CP016806,FUND,C12434,HIGH,ACTIVE,2025-04-21 14:50:06
CP016807,CORP,C10972,MEDIUM,ACTIVE,2021-06-19 20:07:37
CP016808,CORP,C25173,LOW,ACTIVE,2021-01-04 10:27:03
CP016809,FUND,C47542,MEDIUM,ACTIVE,2025-09-12 13:10:15
CP016810,BANK,C13894,LOW,ACTIVE,2024-08-10 03:04:41
CP016811,BANK,C39772,LOW,ACTIVE,2021-09-10 03:43:43
CP016812,FUND,C10253,MEDIUM,ACTIVE,2022-12-01 13:03:45
CP016813,CORP,C00016,MEDIUM,ACTIVE,2022-03-27 14:43:44
CP016814,BANK,C29414,LOW,ACTIVE,2021-05-15 00:49:25
CP016815,CORP,C23691,HIGH,ACTIVE,2020-05-19 03:29:25
CP016816,BANK,C04536,LOW,ACTIVE,2024-04-14 23:29:58
CP016817,FUND,C48858,MEDIUM,ACTIVE,2022-12-12 03:06:45
CP016818,FUND,C48578,MEDIUM,ACTIVE,2022-04-26 20:01:31
CP016819,FUND,C34767,LOW,ACTIVE,2023-08-22 20:13:33
CP016820,CORP,C11637,HIGH,ACTIVE,2022-10-13 14:40:09
CP016821,FUND,C09888,LOW,ACTIVE,2022-09-09 01:09:50
CP016822,FUND,C25796,MEDIUM,ACTIVE,2023-06-09 23:47:51
CP016823,FUND,C32422,MEDIUM,ACTIVE,2024-12-01 17:08:15
CP016824,CORP,C32418,HIGH,ACTIVE,2020-08-22 11:53:31
CP016825,CORP,C18702,LOW,ACTIVE,2022-06-25 04:06:42
CP016826,CORP,C10532,MEDIUM,ACTIVE,2020-05-30 13:07:10
CP016827,BANK,C05391,LOW,ACTIVE,2022-08-10 09:45:00
CP016828,CORP,C01839,MEDIUM,ACTIVE,2024-07-18 17:03:07
CP016829,FUND,C18052,MEDIUM,ACTIVE,2020-07-02 06:03:55
CP016830,BANK,C03303,LOW,ACTIVE,2021-09-06 02:37:30
CP016831,CORP,C17423,HIGH,ACTIVE,2021-04-29 16:30:59
CP016832,CORP,C14000,HIGH,ACTIVE,2024-08-18 22:12:19
CP016833,CORP,C04218,LOW,ACTIVE,2025-03-18 06:49:45
CP016834,BANK,C23510,HIGH,ACTIVE,2022-02-20 15:33:56
CP016835,FUND,C33859,MEDIUM,ACTIVE,2020-12-26 02:04:12
CP016836,FUND,C14807,LOW,ACTIVE,2023-02-26 05:56:09
CP016837,BANK,C47150,MEDIUM,ACTIVE,2023-01-21 11:40:37
CP016838,FUND,C06961,LOW,ACTIVE,2021-05-27 21:24:27
CP016839,CORP,C19548,LOW,ACTIVE,2025-08-14 12:45:14
CP016840,BANK,C40030,LOW,ACTIVE,2025-01-15 18:02:44
CP016841,FUND,C03710,MEDIUM,ACTIVE,2023-02-06 09:04:58
CP016842,BANK,C14282,MEDIUM,ACTIVE,2025-06-22 00:13:47
CP016843,CORP,C40577,HIGH,ACTIVE,2020-06-09 08:08:25
CP016844,FUND,C02227,LOW,ACTIVE,2022-03-16 03:32:14
CP016845,FUND,C09438,LOW,ACTIVE,2025-04-08 20:45:57
CP016846,CORP,C13591,MEDIUM,ACTIVE,2020-08-04 23:34:39
CP016847,FUND,C15498,MEDIUM,ACTIVE,2024-01-14 19:12:07
CP016848,FUND,C18606,LOW,ACTIVE,2023-01-20 09:17:45
CP016849,FUND,C47051,LOW,ACTIVE,2023-12-21 12:00:07
CP016850,CORP,C07103,LOW,ACTIVE,2020-01-06 08:18:38
CP016851,BANK,C12731,HIGH,ACTIVE,2020-06-15 12:20:53
CP016852,BANK,C15447,MEDIUM,ACTIVE,2023-06-27 11:59:02
CP016853,FUND,C43561,MEDIUM,ACTIVE,2023-07-08 02:38:49
CP016854,BANK,C41378,MEDIUM,ACTIVE,2025-07-19 08:42:01
CP016855,CORP,C09851,LOW,ACTIVE,2020-10-31 21:40:26
CP016856,FUND,C36550,HIGH,ACTIVE,2020-11-21 19:21:11
CP016857,CORP,C26961,HIGH,ACTIVE,2022-08-25 04:42:41
CP016858,FUND,C14426,MEDIUM,ACTIVE,2024-04-16 10:20:47
CP016859,FUND,C22973,MEDIUM,ACTIVE,2022-12-17 14:19:54
CP016860,FUND,C40447,LOW,ACTIVE,2023-08-03 20:04:17
CP016861,BANK,C10969,HIGH,ACTIVE,2021-12-20 14:25:01
CP016862,FUND,C06798,MEDIUM,ACTIVE,2025-01-14 20:31:56
CP016863,CORP,C40738,LOW,ACTIVE,2025-05-11 19:56:26
CP016864,FUND,C09810,LOW,ACTIVE,2023-10-19 14:12:57
CP016865,BANK,C02044,LOW,ACTIVE,2022-04-12 05:56:45
CP016866,FUND,C01719,MEDIUM,ACTIVE,2024-08-29 00:12:22
CP016867,BANK,C30010,HIGH,ACTIVE,2021-07-27 04:30:07
CP016868,BANK,C25541,MEDIUM,ACTIVE,2023-08-22 19:49:41
CP016869,FUND,C40938,LOW,ACTIVE,2025-07-14 12:07:18
CP016870,BANK,C07205,LOW,ACTIVE,2023-12-21 02:48:16
CP016871,FUND,C23913,HIGH,ACTIVE,2025-01-10 16:04:47
CP016872,BANK,C21083,HIGH,ACTIVE,2021-05-13 20:07:12
CP016873,FUND,C23811,LOW,ACTIVE,2021-10-08 09:03:30
CP016874,FUND,C22819,MEDIUM,ACTIVE,2022-03-24 19:03:28
CP016875,FUND,C09896,MEDIUM,ACTIVE,2024-01-08 18:46:03
CP016876,FUND,C16462,HIGH,ACTIVE,2020-06-09 07:22:03
CP016877,FUND,C28356,LOW,ACTIVE,2023-03-04 21:26:26
CP016878,CORP,C32648,HIGH,ACTIVE,2021-01-23 16:15:02
CP016879,BANK,C46295,MEDIUM,ACTIVE,2021-08-26 20:08:56
CP016880,FUND,C39348,MEDIUM,ACTIVE,2023-01-29 11:45:07
CP016881,CORP,C34677,LOW,ACTIVE,2023-08-03 23:27:15
CP016882,FUND,C17545,LOW,ACTIVE,2026-01-13 22:21:18
CP016883,BANK,C05541,LOW,ACTIVE,2020-08-15 09:31:03
CP016884,CORP,C15389,LOW,ACTIVE,2023-05-31 02:37:46
CP016885,CORP,C38830,MEDIUM,ACTIVE,2020-07-19 05:36:49
CP016886,BANK,C19504,MEDIUM,ACTIVE,2025-06-10 23:04:17
CP016887,FUND,C48303,MEDIUM,ACTIVE,2021-09-02 15:11:32
CP016888,CORP,C22772,HIGH,ACTIVE,2024-07-17 03:47:24
CP016889,CORP,C02625,LOW,ACTIVE,2025-04-04 03:55:17
CP016890,CORP,C02605,MEDIUM,ACTIVE,2020-10-18 11:58:48
CP016891,BANK,C22076,MEDIUM,ACTIVE,2024-09-21 22:30:39
CP016892,FUND,C01141,MEDIUM,ACTIVE,2022-01-17 14:21:15
CP016893,FUND,C05208,HIGH,ACTIVE,2024-04-05 22:36:52
CP016894,BANK,C25375,MEDIUM,ACTIVE,2023-04-06 11:22:47
CP016895,FUND,C37790,HIGH,ACTIVE,2024-09-22 03:57:38
CP016896,BANK,C43824,LOW,ACTIVE,2021-04-18 04:19:27
CP016897,CORP,C08686,MEDIUM,ACTIVE,2021-12-28 06:43:04
CP016898,CORP,C40904,HIGH,ACTIVE,2020-10-15 13:39:10
CP016899,CORP,C08835,MEDIUM,ACTIVE,2023-09-07 06:22:33
CP016900,BANK,C27223,LOW,ACTIVE,2025-09-11 08:16:38
CP016901,BANK,C11214,LOW,ACTIVE,2023-06-08 13:25:31
CP016902,CORP,C43379,MEDIUM,ACTIVE,2021-02-07 09:32:35
CP016903,BANK,C44576,HIGH,ACTIVE,2022-09-23 16:26:45
CP016904,CORP,C42195,MEDIUM,ACTIVE,2021-08-31 15:10:08
CP016905,CORP,C05966,LOW,ACTIVE,2024-02-21 06:04:03
CP016906,BANK,C44647,LOW,ACTIVE,2022-09-18 00:42:33
CP016907,BANK,C15987,MEDIUM,ACTIVE,2023-11-30 20:54:08
CP016908,CORP,C48078,LOW,ACTIVE,2023-04-19 16:55:49
CP016909,CORP,C02740,LOW,ACTIVE,2024-12-18 11:41:13
CP016910,FUND,C30899,LOW,ACTIVE,2024-12-05 01:31:34
CP016911,CORP,C19640,MEDIUM,ACTIVE,2021-07-07 04:15:42
CP016912,BANK,C22002,LOW,ACTIVE,2024-02-04 09:08:06
CP016913,FUND,C32000,HIGH,ACTIVE,2021-04-15 20:05:26
CP016914,CORP,C28343,HIGH,ACTIVE,2024-11-18 10:36:28
CP016915,CORP,C31267,HIGH,ACTIVE,2022-03-16 02:39:39
CP016916,CORP,C11336,MEDIUM,ACTIVE,2022-12-04 11:51:01
CP016917,BANK,C30644,HIGH,ACTIVE,2025-10-01 10:26:21
CP016918,FUND,C43216,HIGH,ACTIVE,2025-07-27 04:05:18
CP016919,CORP,C32933,HIGH,ACTIVE,2025-10-28 09:07:04
CP016920,BANK,C07006,LOW,ACTIVE,2023-04-01 10:39:19
CP016921,FUND,C34871,MEDIUM,ACTIVE,2022-08-03 20:27:23
CP016922,CORP,C40679,HIGH,ACTIVE,2020-02-16 05:42:03
CP016923,FUND,C20859,MEDIUM,ACTIVE,2022-06-13 09:49:31
CP016924,CORP,C35816,MEDIUM,ACTIVE,2024-04-12 02:22:58
CP016925,FUND,C20855,LOW,ACTIVE,2021-03-11 17:34:22
CP016926,BANK,C32583,MEDIUM,ACTIVE,2024-09-08 13:46:13
CP016927,CORP,C03824,HIGH,ACTIVE,2023-07-13 08:55:06
CP016928,BANK,C31770,MEDIUM,ACTIVE,2022-06-17 05:27:37
CP016929,FUND,C15581,LOW,ACTIVE,2023-04-18 05:29:29
CP016930,CORP,C40657,LOW,ACTIVE,2021-04-25 13:11:19
CP016931,CORP,C25735,HIGH,ACTIVE,2025-11-09 14:00:18
CP016932,BANK,C23101,MEDIUM,ACTIVE,2020-06-24 08:01:32
CP016933,CORP,C32400,LOW,ACTIVE,2025-07-30 07:29:57
CP016934,CORP,C03002,HIGH,ACTIVE,2021-09-07 00:24:53
CP016935,BANK,C07209,HIGH,ACTIVE,2022-08-25 23:21:08
CP016936,FUND,C49910,HIGH,ACTIVE,2025-06-03 11:09:41
CP016937,BANK,C02063,HIGH,ACTIVE,2020-12-26 19:04:24
CP016938,BANK,C22246,HIGH,ACTIVE,2020-02-01 09:15:44
CP016939,FUND,C31385,HIGH,ACTIVE,2021-08-06 20:58:12
CP016940,CORP,C29077,MEDIUM,ACTIVE,2022-03-09 06:31:41
CP016941,CORP,C41688,HIGH,ACTIVE,2020-10-18 13:22:15
CP016942,FUND,C31583,LOW,ACTIVE,2025-08-08 01:21:24
CP016943,CORP,C45214,LOW,ACTIVE,2022-06-10 21:41:15
CP016944,FUND,C34131,HIGH,ACTIVE,2024-01-12 05:47:48
CP016945,BANK,C28099,MEDIUM,ACTIVE,2021-06-01 03:04:00
CP016946,CORP,C02275,MEDIUM,ACTIVE,2022-08-17 17:11:29
CP016947,CORP,C39304,MEDIUM,ACTIVE,2022-02-21 04:07:01
CP016948,FUND,C44070,HIGH,ACTIVE,2023-10-12 15:08:40
CP016949,FUND,C14239,HIGH,ACTIVE,2020-01-15 22:40:03
CP016950,BANK,C16118,HIGH,ACTIVE,2023-04-08 11:05:19
CP016951,FUND,C22555,LOW,ACTIVE,2020-09-21 23:11:31
CP016952,FUND,C12715,LOW,ACTIVE,2025-07-14 00:46:23
CP016953,FUND,C26451,MEDIUM,ACTIVE,2025-10-14 16:56:55
CP016954,CORP,C42029,HIGH,ACTIVE,2025-03-17 13:28:47
CP016955,CORP,C06064,HIGH,ACTIVE,2021-03-20 08:05:34
CP016956,CORP,C43861,LOW,ACTIVE,2021-07-26 08:32:11
CP016957,CORP,C04643,LOW,ACTIVE,2021-09-14 23:10:55
CP016958,CORP,C39077,HIGH,ACTIVE,2021-01-30 09:14:54
CP016959,CORP,C36185,HIGH,ACTIVE,2021-12-30 02:02:24
CP016960,BANK,C06340,HIGH,ACTIVE,2021-07-12 16:02:44
CP016961,CORP,C45123,HIGH,ACTIVE,2022-10-30 16:08:37
CP016962,FUND,C17816,LOW,ACTIVE,2022-10-02 11:06:13
CP016963,CORP,C14447,MEDIUM,ACTIVE,2024-03-27 13:59:34
CP016964,FUND,C17914,HIGH,ACTIVE,2021-07-04 22:24:06
CP016965,FUND,C12062,LOW,ACTIVE,2025-01-30 00:46:19
CP016966,BANK,C09384,LOW,ACTIVE,2020-06-13 17:54:07
CP016967,FUND,C07754,LOW,ACTIVE,2023-09-18 00:24:37
CP016968,FUND,C32331,HIGH,ACTIVE,2023-07-18 21:56:29
CP016969,BANK,C31945,MEDIUM,ACTIVE,2026-01-14 21:15:32
CP016970,FUND,C38576,MEDIUM,ACTIVE,2022-09-22 02:47:33
CP016971,BANK,C06071,MEDIUM,ACTIVE,2022-04-10 20:01:55
CP016972,FUND,C04243,MEDIUM,ACTIVE,2025-03-03 16:41:14
CP016973,CORP,C06266,HIGH,ACTIVE,2021-03-10 14:08:53
CP016974,FUND,C12067,HIGH,ACTIVE,2025-12-23 08:58:58
CP016975,CORP,C01392,HIGH,ACTIVE,2023-08-30 10:21:56
CP016976,BANK,C05016,LOW,ACTIVE,2022-07-15 18:05:40
CP016977,CORP,C05467,MEDIUM,ACTIVE,2022-05-03 06:45:24
CP016978,CORP,C34528,HIGH,ACTIVE,2021-06-09 07:59:21
CP016979,FUND,C19580,HIGH,ACTIVE,2024-05-09 05:39:08
CP016980,CORP,C05918,MEDIUM,ACTIVE,2021-12-26 10:01:12
CP016981,BANK,C33928,HIGH,ACTIVE,2023-10-15 13:15:07
CP016982,BANK,C17140,LOW,ACTIVE,2020-06-15 20:28:31
CP016983,FUND,C39184,HIGH,ACTIVE,2022-01-04 15:18:41
CP016984,FUND,C36363,MEDIUM,ACTIVE,2022-10-01 00:44:15
CP016985,BANK,C16098,MEDIUM,ACTIVE,2021-09-29 20:52:36
CP016986,BANK,C03486,LOW,ACTIVE,2021-11-16 18:30:16
CP016987,FUND,C19218,HIGH,ACTIVE,2025-07-23 07:05:47
CP016988,FUND,C49710,HIGH,ACTIVE,2022-07-29 06:21:01
CP016989,FUND,C29387,LOW,ACTIVE,2020-05-10 06:21:19
CP016990,FUND,C48283,LOW,ACTIVE,2024-10-29 11:25:45
CP016991,FUND,C20651,HIGH,ACTIVE,2022-01-09 15:45:43
CP016992,BANK,C14970,LOW,ACTIVE,2020-11-02 15:13:45
CP016993,FUND,C49420,MEDIUM,ACTIVE,2022-02-11 08:59:23
CP016994,CORP,C46414,HIGH,ACTIVE,2020-07-07 20:28:14
CP016995,BANK,C40538,LOW,ACTIVE,2022-08-23 06:01:36
CP016996,CORP,C16184,MEDIUM,ACTIVE,2023-03-08 23:58:56
CP016997,FUND,C11386,MEDIUM,ACTIVE,2024-09-27 00:22:02
CP016998,BANK,C40194,MEDIUM,ACTIVE,2024-06-22 22:57:11
CP016999,FUND,C46948,HIGH,ACTIVE,2024-07-15 15:48:39
CP017000,FUND,C17464,LOW,ACTIVE,2022-07-04 18:22:41
CP017001,FUND,C38806,HIGH,ACTIVE,2025-12-06 10:32:54
CP017002,BANK,C36472,LOW,ACTIVE,2023-01-29 07:24:05
CP017003,BANK,C44465,HIGH,ACTIVE,2020-03-01 05:16:44
CP017004,CORP,C46929,MEDIUM,ACTIVE,2020-08-30 14:11:53
CP017005,BANK,C04818,LOW,ACTIVE,2025-03-31 08:24:45
CP017006,FUND,C28047,LOW,ACTIVE,2021-10-14 20:20:46
CP017007,CORP,C15483,HIGH,ACTIVE,2023-10-20 11:22:48
CP017008,BANK,C39035,HIGH,ACTIVE,2021-11-17 18:24:23
CP017009,CORP,C49222,LOW,ACTIVE,2025-09-14 19:33:40
CP017010,FUND,C03711,MEDIUM,ACTIVE,2021-06-25 00:07:33
CP017011,BANK,C43716,HIGH,ACTIVE,2021-07-18 02:14:29
CP017012,FUND,C11647,HIGH,ACTIVE,2025-04-28 09:47:12
CP017013,FUND,C28142,LOW,ACTIVE,2024-10-28 00:37:33
CP017014,CORP,C05772,MEDIUM,ACTIVE,2020-03-08 19:37:33
CP017015,CORP,C45471,LOW,ACTIVE,2022-07-14 02:18:08
CP017016,CORP,C03433,LOW,ACTIVE,2026-01-08 22:53:55
CP017017,CORP,C48722,HIGH,ACTIVE,2024-07-30 13:03:38
CP017018,CORP,C49472,MEDIUM,ACTIVE,2025-12-22 22:42:59
CP017019,BANK,C13432,LOW,ACTIVE,2023-06-28 00:20:09
CP017020,CORP,C30151,LOW,ACTIVE,2024-08-23 22:23:03
CP017021,BANK,C36880,MEDIUM,ACTIVE,2023-04-29 13:32:07
CP017022,BANK,C29764,HIGH,ACTIVE,2022-12-11 15:34:15
CP017023,FUND,C15161,LOW,ACTIVE,2023-12-28 14:08:29
CP017024,BANK,C35211,HIGH,ACTIVE,2023-08-05 07:07:44
CP017025,FUND,C12839,HIGH,ACTIVE,2021-01-16 07:21:12
CP017026,FUND,C31556,HIGH,ACTIVE,2024-09-28 11:49:33
CP017027,CORP,C42321,MEDIUM,ACTIVE,2025-12-26 05:32:04
CP017028,CORP,C04653,MEDIUM,ACTIVE,2026-01-16 04:22:38
CP017029,CORP,C36229,HIGH,ACTIVE,2023-01-15 01:52:34
CP017030,BANK,C05480,MEDIUM,ACTIVE,2024-04-17 01:38:18
CP017031,CORP,C39482,LOW,ACTIVE,2023-03-18 03:48:28
CP017032,FUND,C06268,HIGH,ACTIVE,2022-10-16 13:51:56
CP017033,CORP,C22854,HIGH,ACTIVE,2023-04-24 12:27:09
CP017034,CORP,C00614,HIGH,ACTIVE,2023-04-29 18:09:18
CP017035,FUND,C41645,LOW,ACTIVE,2021-06-15 17:47:23
CP017036,BANK,C30545,MEDIUM,ACTIVE,2022-09-17 02:25:16
CP017037,BANK,C39265,LOW,ACTIVE,2022-09-19 03:46:52
CP017038,BANK,C36250,HIGH,ACTIVE,2020-06-04 11:46:22
CP017039,FUND,C18690,LOW,ACTIVE,2024-09-29 10:57:58
CP017040,FUND,C21384,HIGH,ACTIVE,2020-11-23 14:13:59
CP017041,BANK,C26226,MEDIUM,ACTIVE,2025-12-18 16:45:44
CP017042,CORP,C07907,MEDIUM,ACTIVE,2023-10-30 11:28:07
CP017043,FUND,C18529,HIGH,ACTIVE,2022-04-26 10:57:25
CP017044,BANK,C36825,HIGH,ACTIVE,2022-06-05 06:23:52
CP017045,BANK,C05227,MEDIUM,ACTIVE,2022-10-29 20:35:13
CP017046,BANK,C21409,MEDIUM,ACTIVE,2021-11-04 15:45:37
CP017047,BANK,C38823,HIGH,ACTIVE,2022-09-17 05:11:54
CP017048,CORP,C49422,MEDIUM,ACTIVE,2021-07-03 13:15:04
CP017049,CORP,C38717,LOW,ACTIVE,2022-08-08 06:44:00
CP017050,FUND,C00672,HIGH,ACTIVE,2020-04-05 05:17:11
CP017051,FUND,C24003,LOW,ACTIVE,2025-07-17 07:44:05
CP017052,BANK,C17309,LOW,ACTIVE,2025-03-11 07:50:10
CP017053,CORP,C21007,LOW,ACTIVE,2022-10-30 04:33:28
CP017054,FUND,C01532,HIGH,ACTIVE,2023-04-30 04:51:29
CP017055,CORP,C11802,LOW,ACTIVE,2021-06-13 10:36:44
CP017056,FUND,C01163,MEDIUM,ACTIVE,2023-09-05 23:32:17
CP017057,BANK,C04829,HIGH,ACTIVE,2024-01-05 05:57:33
CP017058,BANK,C05343,MEDIUM,ACTIVE,2021-05-26 09:28:05
CP017059,FUND,C31400,HIGH,ACTIVE,2021-01-01 22:43:29
CP017060,CORP,C01150,MEDIUM,ACTIVE,2020-04-06 15:34:27
CP017061,CORP,C10350,HIGH,ACTIVE,2022-01-15 09:56:58
CP017062,BANK,C27159,MEDIUM,ACTIVE,2024-10-14 12:30:39
CP017063,BANK,C27547,LOW,ACTIVE,2020-10-31 05:27:08
