COUNTRY_CD,COUNTRY_NAME,REGION,IS_ACTIVE
C14746,Country_C14746,,Y
C14747,Country_C14747,EMEA,Y
C14748,Country_C14748,EMEA,Y
C14749,Country_C14749,APAC,Y
C14750,Country_C14750,APAC,Y
C14751,Country_C14751,,Y
C14752,Country_C14752,APAC,Y
C14753,Country_C14753,EMEA,Y
C14754,Country_C14754,EMEA,Y
C14755,Country_C14755,,Y
C14756,Country_C14756,,Y
C14757,Country_C14757,EMEA,Y
C14758,Country_C14758,APAC,Y
C14759,Country_C14759,APAC,Y
C14760,Country_C14760,,Y
C14761,Country_C14761,,Y
C14762,Country_C14762,EMEA,Y
C14763,Country_C14763,EMEA,Y
C14764,Country_C14764,,Y
C14765,Country_C14765,EMEA,Y
C14766,Country_C14766,,Y
C14767,Country_C14767,,Y
C14768,Country_C14768,APAC,Y
C14769,Country_C14769,,Y
C14770,Country_C14770,EMEA,Y
C14771,Country_C14771,APAC,Y
C14772,Country_C14772,APAC,Y
C14773,Country_C14773,EMEA,Y
C14774,Country_C14774,EMEA,Y
C14775,Country_C14775,EMEA,Y
C14776,Country_C14776,,Y
C14777,Country_C14777,APAC,Y
C14778,Country_C14778,,Y
C14779,Country_C14779,,Y
C14780,Country_C14780,,Y
C14781,Country_C14781,,Y
C14782,Country_C14782,APAC,Y
C14783,Country_C14783,APAC,Y
C14784,Country_C14784,,Y
C14785,Country_C14785,EMEA,Y
C14786,Country_C14786,APAC,Y
C14787,Country_C14787,,Y
C14788,Country_C14788,EMEA,Y
C14789,Country_C14789,EMEA,Y
C14790,Country_C14790,,Y
C14791,Country_C14791,APAC,Y
C14792,Country_C14792,EMEA,Y
C14793,Country_C14793,APAC,Y
C14794,Country_C14794,APAC,Y
C14795,Country_C14795,EMEA,Y
C14796,Country_C14796,,Y
C14797,Country_C14797,EMEA,Y
C14798,Country_C14798,EMEA,Y
C14799,Country_C14799,APAC,Y
C14800,Country_C14800,,Y
C14801,Country_C14801,APAC,Y
C14802,Country_C14802,EMEA,Y
C14803,Country_C14803,,Y
C14804,Country_C14804,,Y
C14805,Country_C14805,,Y
C14806,Country_C14806,,Y
C14807,Country_C14807,,Y
C14808,Country_C14808,EMEA,Y
C14809,Country_C14809,EMEA,Y
C14810,Country_C14810,EMEA,Y
C14811,Country_C14811,APAC,Y
C14812,Country_C14812,,Y
C14813,Country_C14813,,Y
C14814,Country_C14814,EMEA,Y
C14815,Country_C14815,,Y
C14816,Country_C14816,APAC,Y
C14817,Country_C14817,,Y
C14818,Country_C14818,,Y
C14819,Country_C14819,APAC,Y
C14820,Country_C14820,EMEA,Y
C14821,Country_C14821,EMEA,Y
C14822,Country_C14822,,Y
C14823,Country_C14823,APAC,Y
C14824,Country_C14824,EMEA,Y
C14825,Country_C14825,EMEA,Y
C14826,Country_C14826,EMEA,Y
C14827,Country_C14827,,Y
C14828,Country_C14828,APAC,Y
C14829,Country_C14829,,Y
C14830,Country_C14830,EMEA,Y
C14831,Country_C14831,APAC,Y
C14832,Country_C14832,,Y
C14833,Country_C14833,EMEA,Y
C14834,Country_C14834,EMEA,Y
C14835,Country_C14835,,Y
C14836,Country_C14836,EMEA,Y
C14837,Country_C14837,EMEA,Y
C14838,Country_C14838,APAC,Y
C14839,Country_C14839,EMEA,Y
C14840,Country_C14840,,Y
C14841,Country_C14841,APAC,Y
C14842,Country_C14842,,Y
C14843,Country_C14843,EMEA,Y
C14844,Country_C14844,APAC,Y
C14845,Country_C14845,APAC,Y
C14846,Country_C14846,APAC,Y
C14847,Country_C14847,APAC,Y
C14848,Country_C14848,,Y
C14849,Country_C14849,EMEA,Y
C14850,Country_C14850,EMEA,Y
C14851,Country_C14851,APAC,Y
C14852,Country_C14852,EMEA,Y
C14853,Country_C14853,,Y
C14854,Country_C14854,EMEA,Y
C14855,Country_C14855,,Y
C14856,Country_C14856,,Y
C14857,Country_C14857,EMEA,Y
C14858,Country_C14858,,Y
C14859,Country_C14859,,Y
C14860,Country_C14860,,Y
C14861,Country_C14861,,Y
C14862,Country_C14862,APAC,Y
C14863,Country_C14863,EMEA,Y
C14864,Country_C14864,APAC,Y
C14865,Country_C14865,,Y
C14866,Country_C14866,EMEA,Y
C14867,Country_C14867,,Y
C14868,Country_C14868,EMEA,Y
C14869,Country_C14869,APAC,Y
C14870,Country_C14870,EMEA,Y
C14871,Country_C14871,,Y
C14872,Country_C14872,EMEA,Y
C14873,Country_C14873,EMEA,Y
C14874,Country_C14874,APAC,Y
C14875,Country_C14875,,Y
C14876,Country_C14876,EMEA,Y
C14877,Country_C14877,APAC,Y
C14878,Country_C14878,EMEA,Y
C14879,Country_C14879,,Y
C14880,Country_C14880,EMEA,Y
C14881,Country_C14881,EMEA,Y
C14882,Country_C14882,EMEA,Y
C14883,Country_C14883,EMEA,Y
C14884,Country_C14884,,Y
C14885,Country_C14885,APAC,Y
C14886,Country_C14886,APAC,Y
C14887,Country_C14887,EMEA,Y
C14888,Country_C14888,,Y
C14889,Country_C14889,,Y
C14890,Country_C14890,,Y
C14891,Country_C14891,,Y
C14892,Country_C14892,,Y
C14893,Country_C14893,,Y
C14894,Country_C14894,EMEA,Y
C14895,Country_C14895,APAC,Y
C14896,Country_C14896,APAC,Y
C14897,Country_C14897,EMEA,Y
C14898,Country_C14898,APAC,Y
C14899,Country_C14899,,Y
C14900,Country_C14900,,Y
C14901,Country_C14901,APAC,Y
C14902,Country_C14902,,Y
C14903,Country_C14903,,Y
C14904,Country_C14904,APAC,Y
C14905,Country_C14905,EMEA,Y
C14906,Country_C14906,APAC,Y
C14907,Country_C14907,APAC,Y
C14908,Country_C14908,APAC,Y
C14909,Country_C14909,APAC,Y
C14910,Country_C14910,EMEA,Y
C14911,Country_C14911,EMEA,Y
C14912,Country_C14912,,Y
C14913,Country_C14913,,Y
C14914,Country_C14914,APAC,Y
C14915,Country_C14915,,Y
C14916,Country_C14916,EMEA,Y
C14917,Country_C14917,,Y
C14918,Country_C14918,,Y
C14919,Country_C14919,,Y
C14920,Country_C14920,APAC,Y
C14921,Country_C14921,,Y
C14922,Country_C14922,EMEA,Y
C14923,Country_C14923,EMEA,Y
C14924,Country_C14924,EMEA,Y
C14925,Country_C14925,EMEA,Y
C14926,Country_C14926,,Y
C14927,Country_C14927,APAC,Y
C14928,Country_C14928,EMEA,Y
C14929,Country_C14929,EMEA,Y
C14930,Country_C14930,APAC,Y
C14931,Country_C14931,APAC,Y
C14932,Country_C14932,EMEA,Y
C14933,Country_C14933,EMEA,Y
C14934,Country_C14934,APAC,Y
C14935,Country_C14935,EMEA,Y
C14936,Country_C14936,EMEA,Y
C14937,Country_C14937,,Y
C14938,Country_C14938,APAC,Y
C14939,Country_C14939,,Y
C14940,Country_C14940,,Y
C14941,Country_C14941,APAC,Y
C14942,Country_C14942,,Y
C14943,Country_C14943,EMEA,Y
C14944,Country_C14944,,Y
C14945,Country_C14945,APAC,Y
C14946,Country_C14946,EMEA,Y
C14947,Country_C14947,EMEA,Y
C14948,Country_C14948,EMEA,Y
C14949,Country_C14949,EMEA,Y
C14950,Country_C14950,,Y
C14951,Country_C14951,,Y
C14952,Country_C14952,EMEA,Y
C14953,Country_C14953,APAC,Y
C14954,Country_C14954,EMEA,Y
C14955,Country_C14955,,Y
C14956,Country_C14956,EMEA,Y
C14957,Country_C14957,,Y
C14958,Country_C14958,EMEA,Y
C14959,Country_C14959,APAC,Y
C14960,Country_C14960,EMEA,Y
C14961,Country_C14961,APAC,Y
C14962,Country_C14962,APAC,Y
C14963,Country_C14963,EMEA,Y
C14964,Country_C14964,APAC,Y
C14965,Country_C14965,APAC,Y
C14966,Country_C14966,,Y
C14967,Country_C14967,,Y
C14968,Country_C14968,APAC,Y
C14969,Country_C14969,EMEA,Y
C14970,Country_C14970,APAC,Y
C14971,Country_C14971,EMEA,Y
C14972,Country_C14972,,Y
C14973,Country_C14973,EMEA,Y
C14974,Country_C14974,APAC,Y
C14975,Country_C14975,APAC,Y
C14976,Country_C14976,APAC,Y
C14977,Country_C14977,APAC,Y
C14978,Country_C14978,APAC,Y
C14979,Country_C14979,EMEA,Y
C14980,Country_C14980,APAC,Y
C14981,Country_C14981,,Y
C14982,Country_C14982,APAC,Y
C14983,Country_C14983,EMEA,Y
C14984,Country_C14984,APAC,Y
C14985,Country_C14985,APAC,Y
C14986,Country_C14986,EMEA,Y
C14987,Country_C14987,APAC,Y
C14988,Country_C14988,EMEA,Y
C14989,Country_C14989,APAC,Y
C14990,Country_C14990,,Y
C14991,Country_C14991,APAC,Y
C14992,Country_C14992,EMEA,Y
C14993,Country_C14993,,Y
C14994,Country_C14994,EMEA,Y
C14995,Country_C14995,APAC,Y
C14996,Country_C14996,,Y
C14997,Country_C14997,EMEA,Y
C14998,Country_C14998,,Y
C14999,Country_C14999,,Y
C15000,Country_C15000,EMEA,Y
C15001,Country_C15001,,Y
C15002,Country_C15002,EMEA,Y
C15003,Country_C15003,,Y
C15004,Country_C15004,,Y
C15005,Country_C15005,,Y
C15006,Country_C15006,APAC,Y
C15007,Country_C15007,APAC,Y
C15008,Country_C15008,EMEA,Y
C15009,Country_C15009,,Y
C15010,Country_C15010,EMEA,Y
C15011,Country_C15011,APAC,Y
C15012,Country_C15012,APAC,Y
C15013,Country_C15013,APAC,Y
C15014,Country_C15014,APAC,Y
C15015,Country_C15015,EMEA,Y
C15016,Country_C15016,,Y
C15017,Country_C15017,EMEA,Y
C15018,Country_C15018,,Y
C15019,Country_C15019,APAC,Y
C15020,Country_C15020,,Y
C15021,Country_C15021,APAC,Y
C15022,Country_C15022,EMEA,Y
C15023,Country_C15023,,Y
C15024,Country_C15024,EMEA,Y
C15025,Country_C15025,APAC,Y
C15026,Country_C15026,EMEA,Y
C15027,Country_C15027,APAC,Y
C15028,Country_C15028,APAC,Y
C15029,Country_C15029,APAC,Y
C15030,Country_C15030,EMEA,Y
C15031,Country_C15031,EMEA,Y
C15032,Country_C15032,,Y
C15033,Country_C15033,,Y
C15034,Country_C15034,EMEA,Y
C15035,Country_C15035,EMEA,Y
C15036,Country_C15036,EMEA,Y
C15037,Country_C15037,EMEA,Y
C15038,Country_C15038,APAC,Y
C15039,Country_C15039,APAC,Y
C15040,Country_C15040,APAC,Y
C15041,Country_C15041,EMEA,Y
C15042,Country_C15042,APAC,Y
C15043,Country_C15043,APAC,Y
C15044,Country_C15044,,Y
C15045,Country_C15045,,Y
C15046,Country_C15046,APAC,Y
C15047,Country_C15047,APAC,Y
C15048,Country_C15048,APAC,Y
C15049,Country_C15049,EMEA,Y
C15050,Country_C15050,,Y
C15051,Country_C15051,,Y
C15052,Country_C15052,,Y
C15053,Country_C15053,APAC,Y
C15054,Country_C15054,EMEA,Y
C15055,Country_C15055,,Y
C15056,Country_C15056,,Y
C15057,Country_C15057,EMEA,Y
C15058,Country_C15058,APAC,Y
C15059,Country_C15059,APAC,Y
C15060,Country_C15060,,Y
C15061,Country_C15061,,Y
C15062,Country_C15062,EMEA,Y
C15063,Country_C15063,,Y
C15064,Country_C15064,EMEA,Y
C15065,Country_C15065,,Y
C15066,Country_C15066,,Y
C15067,Country_C15067,,Y
C15068,Country_C15068,APAC,Y
C15069,Country_C15069,EMEA,Y
C15070,Country_C15070,EMEA,Y
C15071,Country_C15071,APAC,Y
C15072,Country_C15072,APAC,Y
C15073,Country_C15073,APAC,Y
C15074,Country_C15074,EMEA,Y
C15075,Country_C15075,,Y
C15076,Country_C15076,APAC,Y
C15077,Country_C15077,APAC,Y
C15078,Country_C15078,APAC,Y
C15079,Country_C15079,,Y
C15080,Country_C15080,,Y
C15081,Country_C15081,APAC,Y
C15082,Country_C15082,,Y
C15083,Country_C15083,APAC,Y
C15084,Country_C15084,,Y
C15085,Country_C15085,EMEA,Y
C15086,Country_C15086,EMEA,Y
C15087,Country_C15087,,Y
C15088,Country_C15088,EMEA,Y
C15089,Country_C15089,EMEA,Y
C15090,Country_C15090,EMEA,Y
C15091,Country_C15091,APAC,Y
C15092,Country_C15092,,Y
C15093,Country_C15093,,Y
C15094,Country_C15094,,Y
C15095,Country_C15095,EMEA,Y
C15096,Country_C15096,APAC,Y
C15097,Country_C15097,,Y
C15098,Country_C15098,EMEA,Y
C15099,Country_C15099,APAC,Y
C15100,Country_C15100,APAC,Y
C15101,Country_C15101,,Y
C15102,Country_C15102,,Y
C15103,Country_C15103,EMEA,Y
C15104,Country_C15104,,Y
C15105,Country_C15105,EMEA,Y
C15106,Country_C15106,APAC,Y
C15107,Country_C15107,APAC,Y
C15108,Country_C15108,APAC,Y
C15109,Country_C15109,APAC,Y
C15110,Country_C15110,,Y
C15111,Country_C15111,,Y
C15112,Country_C15112,EMEA,Y
C15113,Country_C15113,EMEA,Y
C15114,Country_C15114,EMEA,Y
C15115,Country_C15115,EMEA,Y
C15116,Country_C15116,EMEA,Y
C15117,Country_C15117,APAC,Y
C15118,Country_C15118,APAC,Y
C15119,Country_C15119,APAC,Y
C15120,Country_C15120,EMEA,Y
C15121,Country_C15121,APAC,Y
C15122,Country_C15122,APAC,Y
C15123,Country_C15123,APAC,Y
C15124,Country_C15124,APAC,Y
C15125,Country_C15125,,Y
C15126,Country_C15126,EMEA,Y
C15127,Country_C15127,EMEA,Y
C15128,Country_C15128,,Y
C15129,Country_C15129,APAC,Y
C15130,Country_C15130,APAC,Y
C15131,Country_C15131,APAC,Y
C15132,Country_C15132,EMEA,Y
C15133,Country_C15133,EMEA,Y
C15134,Country_C15134,EMEA,Y
C15135,Country_C15135,EMEA,Y
C15136,Country_C15136,EMEA,Y
C15137,Country_C15137,,Y
C15138,Country_C15138,EMEA,Y
C15139,Country_C15139,APAC,Y
C15140,Country_C15140,EMEA,Y
C15141,Country_C15141,,Y
C15142,Country_C15142,APAC,Y
C15143,Country_C15143,,Y
C15144,Country_C15144,APAC,Y
C15145,Country_C15145,EMEA,Y
C15146,Country_C15146,,Y
C15147,Country_C15147,APAC,Y
C15148,Country_C15148,EMEA,Y
C15149,Country_C15149,APAC,Y
C15150,Country_C15150,,Y
C15151,Country_C15151,,Y
C15152,Country_C15152,,Y
C15153,Country_C15153,,Y
C15154,Country_C15154,EMEA,Y
C15155,Country_C15155,APAC,Y
C15156,Country_C15156,EMEA,Y
C15157,Country_C15157,,Y
C15158,Country_C15158,APAC,Y
C15159,Country_C15159,,Y
C15160,Country_C15160,EMEA,Y
C15161,Country_C15161,EMEA,Y
C15162,Country_C15162,EMEA,Y
C15163,Country_C15163,APAC,Y
C15164,Country_C15164,APAC,Y
C15165,Country_C15165,,Y
C15166,Country_C15166,APAC,Y
C15167,Country_C15167,APAC,Y
C15168,Country_C15168,EMEA,Y
C15169,Country_C15169,,Y
C15170,Country_C15170,EMEA,Y
C15171,Country_C15171,,Y
C15172,Country_C15172,,Y
C15173,Country_C15173,APAC,Y
C15174,Country_C15174,EMEA,Y
C15175,Country_C15175,APAC,Y
C15176,Country_C15176,APAC,Y
C15177,Country_C15177,APAC,Y
C15178,Country_C15178,,Y
C15179,Country_C15179,EMEA,Y
C15180,Country_C15180,EMEA,Y
C15181,Country_C15181,APAC,Y
C15182,Country_C15182,,Y
C15183,Country_C15183,EMEA,Y
C15184,Country_C15184,EMEA,Y
C15185,Country_C15185,APAC,Y
C15186,Country_C15186,,Y
C15187,Country_C15187,APAC,Y
C15188,Country_C15188,EMEA,Y
C15189,Country_C15189,,Y
C15190,Country_C15190,APAC,Y
C15191,Country_C15191,EMEA,Y
C15192,Country_C15192,APAC,Y
C15193,Country_C15193,APAC,Y
C15194,Country_C15194,APAC,Y
C15195,Country_C15195,,Y
C15196,Country_C15196,EMEA,Y
C15197,Country_C15197,EMEA,Y
C15198,Country_C15198,EMEA,Y
C15199,Country_C15199,EMEA,Y
C15200,Country_C15200,,Y
C15201,Country_C15201,APAC,Y
C15202,Country_C15202,EMEA,Y
C15203,Country_C15203,,Y
C15204,Country_C15204,APAC,Y
C15205,Country_C15205,,Y
C15206,Country_C15206,,Y
C15207,Country_C15207,EMEA,Y
C15208,Country_C15208,EMEA,Y
C15209,Country_C15209,APAC,Y
C15210,Country_C15210,APAC,Y
C15211,Country_C15211,EMEA,Y
C15212,Country_C15212,,Y
C15213,Country_C15213,EMEA,Y
C15214,Country_C15214,APAC,Y
C15215,Country_C15215,,Y
C15216,Country_C15216,,Y
C15217,Country_C15217,,Y
C15218,Country_C15218,EMEA,Y
C15219,Country_C15219,EMEA,Y
C15220,Country_C15220,APAC,Y
C15221,Country_C15221,,Y
C15222,Country_C15222,,Y
C15223,Country_C15223,EMEA,Y
C15224,Country_C15224,APAC,Y
C15225,Country_C15225,APAC,Y
C15226,Country_C15226,,Y
C15227,Country_C15227,EMEA,Y
C15228,Country_C15228,,Y
C15229,Country_C15229,EMEA,Y
C15230,Country_C15230,APAC,Y
C15231,Country_C15231,,Y
C15232,Country_C15232,,Y
C15233,Country_C15233,,Y
C15234,Country_C15234,APAC,Y
C15235,Country_C15235,,Y
C15236,Country_C15236,APAC,Y
C15237,Country_C15237,EMEA,Y
C15238,Country_C15238,APAC,Y
C15239,Country_C15239,EMEA,Y
C15240,Country_C15240,APAC,Y
C15241,Country_C15241,APAC,Y
C15242,Country_C15242,,Y
C15243,Country_C15243,APAC,Y
C15244,Country_C15244,,Y
C15245,Country_C15245,EMEA,Y
C15246,Country_C15246,EMEA,Y
C15247,Country_C15247,,Y
C15248,Country_C15248,EMEA,Y
C15249,Country_C15249,APAC,Y
C15250,Country_C15250,,Y
C15251,Country_C15251,,Y
C15252,Country_C15252,,Y
C15253,Country_C15253,EMEA,Y
C15254,Country_C15254,EMEA,Y
C15255,Country_C15255,APAC,Y
C15256,Country_C15256,APAC,Y
C15257,Country_C15257,,Y
C15258,Country_C15258,APAC,Y
C15259,Country_C15259,EMEA,Y
C15260,Country_C15260,APAC,Y
C15261,Country_C15261,EMEA,Y
C15262,Country_C15262,APAC,Y
C15263,Country_C15263,EMEA,Y
C15264,Country_C15264,EMEA,Y
C15265,Country_C15265,APAC,Y
C15266,Country_C15266,APAC,Y
C15267,Country_C15267,EMEA,Y
C15268,Country_C15268,,Y
C15269,Country_C15269,APAC,Y
C15270,Country_C15270,EMEA,Y
C15271,Country_C15271,APAC,Y
C15272,Country_C15272,APAC,Y
C15273,Country_C15273,APAC,Y
C15274,Country_C15274,APAC,Y
C15275,Country_C15275,APAC,Y
C15276,Country_C15276,,Y
C15277,Country_C15277,,Y
C15278,Country_C15278,,Y
C15279,Country_C15279,EMEA,Y
C15280,Country_C15280,,Y
C15281,Country_C15281,,Y
C15282,Country_C15282,EMEA,Y
C15283,Country_C15283,,Y
C15284,Country_C15284,APAC,Y
C15285,Country_C15285,,Y
C15286,Country_C15286,,Y
C15287,Country_C15287,,Y
C15288,Country_C15288,APAC,Y
C15289,Country_C15289,APAC,Y
C15290,Country_C15290,APAC,Y
C15291,Country_C15291,APAC,Y
C15292,Country_C15292,EMEA,Y
C15293,Country_C15293,APAC,Y
C15294,Country_C15294,APAC,Y
C15295,Country_C15295,APAC,Y
C15296,Country_C15296,APAC,Y
C15297,Country_C15297,EMEA,Y
C15298,Country_C15298,,Y
C15299,Country_C15299,,Y
C15300,Country_C15300,APAC,Y
C15301,Country_C15301,APAC,Y
C15302,Country_C15302,APAC,Y
C15303,Country_C15303,,Y
C15304,Country_C15304,,Y
C15305,Country_C15305,APAC,Y
C15306,Country_C15306,,Y
C15307,Country_C15307,EMEA,Y
C15308,Country_C15308,APAC,Y
C15309,Country_C15309,APAC,Y
C15310,Country_C15310,EMEA,Y
C15311,Country_C15311,EMEA,Y
C15312,Country_C15312,,Y
C15313,Country_C15313,EMEA,Y
C15314,Country_C15314,APAC,Y
C15315,Country_C15315,,Y
C15316,Country_C15316,EMEA,Y
C15317,Country_C15317,,Y
C15318,Country_C15318,,Y
C15319,Country_C15319,,Y
C15320,Country_C15320,,Y
C15321,Country_C15321,EMEA,Y
C15322,Country_C15322,APAC,Y
C15323,Country_C15323,APAC,Y
C15324,Country_C15324,EMEA,Y
C15325,Country_C15325,APAC,Y
C15326,Country_C15326,,Y
C15327,Country_C15327,,Y
C15328,Country_C15328,,Y
C15329,Country_C15329,EMEA,Y
C15330,Country_C15330,,Y
C15331,Country_C15331,,Y
C15332,Country_C15332,EMEA,Y
C15333,Country_C15333,,Y
C15334,Country_C15334,,Y
C15335,Country_C15335,APAC,Y
C15336,Country_C15336,EMEA,Y
C15337,Country_C15337,,Y
C15338,Country_C15338,,Y
C15339,Country_C15339,,Y
C15340,Country_C15340,,Y
C15341,Country_C15341,APAC,Y
C15342,Country_C15342,APAC,Y
C15343,Country_C15343,APAC,Y
C15344,Country_C15344,APAC,Y
C15345,Country_C15345,EMEA,Y
C15346,Country_C15346,,Y
C15347,Country_C15347,APAC,Y
C15348,Country_C15348,,Y
C15349,Country_C15349,EMEA,Y
C15350,Country_C15350,,Y
C15351,Country_C15351,,Y
C15352,Country_C15352,APAC,Y
C15353,Country_C15353,APAC,Y
C15354,Country_C15354,EMEA,Y
C15355,Country_C15355,,Y
C15356,Country_C15356,APAC,Y
C15357,Country_C15357,APAC,Y
C15358,Country_C15358,APAC,Y
C15359,Country_C15359,EMEA,Y
C15360,Country_C15360,,Y
C15361,Country_C15361,APAC,Y
C15362,Country_C15362,,Y
C15363,Country_C15363,EMEA,Y
C15364,Country_C15364,,Y
C15365,Country_C15365,APAC,Y
C15366,Country_C15366,,Y
C15367,Country_C15367,,Y
C15368,Country_C15368,EMEA,Y
C15369,Country_C15369,EMEA,Y
C15370,Country_C15370,,Y
C15371,Country_C15371,,Y
C15372,Country_C15372,,Y
C15373,Country_C15373,EMEA,Y
C15374,Country_C15374,EMEA,Y
C15375,Country_C15375,,Y
C15376,Country_C15376,EMEA,Y
C15377,Country_C15377,APAC,Y
C15378,Country_C15378,EMEA,Y
C15379,Country_C15379,EMEA,Y
C15380,Country_C15380,EMEA,Y
C15381,Country_C15381,APAC,Y
C15382,Country_C15382,APAC,Y
C15383,Country_C15383,APAC,Y
C15384,Country_C15384,,Y
C15385,Country_C15385,,Y
C15386,Country_C15386,APAC,Y
C15387,Country_C15387,,Y
C15388,Country_C15388,,Y
C15389,Country_C15389,,Y
C15390,Country_C15390,APAC,Y
C15391,Country_C15391,EMEA,Y
C15392,Country_C15392,APAC,Y
C15393,Country_C15393,APAC,Y
C15394,Country_C15394,,Y
C15395,Country_C15395,,Y
C15396,Country_C15396,EMEA,Y
C15397,Country_C15397,EMEA,Y
C15398,Country_C15398,EMEA,Y
C15399,Country_C15399,EMEA,Y
C15400,Country_C15400,APAC,Y
C15401,Country_C15401,EMEA,Y
C15402,Country_C15402,APAC,Y
C15403,Country_C15403,,Y
C15404,Country_C15404,EMEA,Y
C15405,Country_C15405,,Y
C15406,Country_C15406,,Y
C15407,Country_C15407,APAC,Y
C15408,Country_C15408,EMEA,Y
C15409,Country_C15409,APAC,Y
C15410,Country_C15410,,Y
C15411,Country_C15411,EMEA,Y
C15412,Country_C15412,,Y
C15413,Country_C15413,,Y
C15414,Country_C15414,EMEA,Y
C15415,Country_C15415,EMEA,Y
C15416,Country_C15416,EMEA,Y
C15417,Country_C15417,APAC,Y
C15418,Country_C15418,APAC,Y
C15419,Country_C15419,,Y
C15420,Country_C15420,EMEA,Y
C15421,Country_C15421,,Y
C15422,Country_C15422,,Y
C15423,Country_C15423,,Y
C15424,Country_C15424,,Y
C15425,Country_C15425,,Y
C15426,Country_C15426,EMEA,Y
C15427,Country_C15427,APAC,Y
C15428,Country_C15428,EMEA,Y
C15429,Country_C15429,EMEA,Y
C15430,Country_C15430,EMEA,Y
C15431,Country_C15431,APAC,Y
C15432,Country_C15432,APAC,Y
C15433,Country_C15433,APAC,Y
C15434,Country_C15434,EMEA,Y
C15435,Country_C15435,APAC,Y
C15436,Country_C15436,,Y
C15437,Country_C15437,APAC,Y
C15438,Country_C15438,EMEA,Y
C15439,Country_C15439,EMEA,Y
C15440,Country_C15440,,Y
C15441,Country_C15441,APAC,Y
C15442,Country_C15442,APAC,Y
C15443,Country_C15443,,Y
C15444,Country_C15444,EMEA,Y
C15445,Country_C15445,EMEA,Y
C15446,Country_C15446,APAC,Y
C15447,Country_C15447,APAC,Y
C15448,Country_C15448,APAC,Y
C15449,Country_C15449,APAC,Y
C15450,Country_C15450,APAC,Y
C15451,Country_C15451,EMEA,Y
C15452,Country_C15452,EMEA,Y
C15453,Country_C15453,EMEA,Y
C15454,Country_C15454,EMEA,Y
C15455,Country_C15455,,Y
C15456,Country_C15456,EMEA,Y
C15457,Country_C15457,,Y
C15458,Country_C15458,EMEA,Y
C15459,Country_C15459,APAC,Y
C15460,Country_C15460,APAC,Y
C15461,Country_C15461,APAC,Y
C15462,Country_C15462,,Y
C15463,Country_C15463,EMEA,Y
C15464,Country_C15464,EMEA,Y
C15465,Country_C15465,,Y
C15466,Country_C15466,,Y
C15467,Country_C15467,,Y
C15468,Country_C15468,,Y
C15469,Country_C15469,,Y
C15470,Country_C15470,APAC,Y
C15471,Country_C15471,EMEA,Y
C15472,Country_C15472,,Y
C15473,Country_C15473,APAC,Y
C15474,Country_C15474,,Y
C15475,Country_C15475,APAC,Y
C15476,Country_C15476,,Y
C15477,Country_C15477,EMEA,Y
C15478,Country_C15478,,Y
C15479,Country_C15479,,Y
C15480,Country_C15480,EMEA,Y
C15481,Country_C15481,EMEA,Y
C15482,Country_C15482,,Y
C15483,Country_C15483,EMEA,Y
C15484,Country_C15484,EMEA,Y
C15485,Country_C15485,APAC,Y
C15486,Country_C15486,EMEA,Y
C15487,Country_C15487,EMEA,Y
C15488,Country_C15488,,Y
C15489,Country_C15489,,Y
C15490,Country_C15490,APAC,Y
C15491,Country_C15491,,Y
C15492,Country_C15492,EMEA,Y
C15493,Country_C15493,EMEA,Y
C15494,Country_C15494,EMEA,Y
C15495,Country_C15495,,Y
C15496,Country_C15496,EMEA,Y
C15497,Country_C15497,EMEA,Y
C15498,Country_C15498,APAC,Y
C15499,Country_C15499,APAC,Y
C15500,Country_C15500,APAC,Y
C15501,Country_C15501,,Y
C15502,Country_C15502,EMEA,Y
C15503,Country_C15503,EMEA,Y
C15504,Country_C15504,EMEA,Y
C15505,Country_C15505,APAC,Y
C15506,Country_C15506,EMEA,Y
C15507,Country_C15507,EMEA,Y
C15508,Country_C15508,EMEA,Y
C15509,Country_C15509,EMEA,Y
C15510,Country_C15510,EMEA,Y
C15511,Country_C15511,,Y
C15512,Country_C15512,EMEA,Y
C15513,Country_C15513,,Y
C15514,Country_C15514,EMEA,Y
C15515,Country_C15515,,Y
C15516,Country_C15516,EMEA,Y
C15517,Country_C15517,EMEA,Y
C15518,Country_C15518,EMEA,Y
C15519,Country_C15519,EMEA,Y
C15520,Country_C15520,APAC,Y
C15521,Country_C15521,EMEA,Y
C15522,Country_C15522,,Y
C15523,Country_C15523,APAC,Y
C15524,Country_C15524,APAC,Y
C15525,Country_C15525,EMEA,Y
C15526,Country_C15526,,Y
C15527,Country_C15527,,Y
C15528,Country_C15528,APAC,Y
C15529,Country_C15529,,Y
C15530,Country_C15530,EMEA,Y
C15531,Country_C15531,EMEA,Y
C15532,Country_C15532,EMEA,Y
C15533,Country_C15533,EMEA,Y
C15534,Country_C15534,EMEA,Y
C15535,Country_C15535,APAC,Y
C15536,Country_C15536,EMEA,Y
C15537,Country_C15537,EMEA,Y
C15538,Country_C15538,APAC,Y
C15539,Country_C15539,APAC,Y
C15540,Country_C15540,APAC,Y
C15541,Country_C15541,,Y
C15542,Country_C15542,,Y
C15543,Country_C15543,EMEA,Y
C15544,Country_C15544,EMEA,Y
C15545,Country_C15545,EMEA,Y
C15546,Country_C15546,,Y
C15547,Country_C15547,EMEA,Y
C15548,Country_C15548,EMEA,Y
C15549,Country_C15549,,Y
