CURRENCY_CODE,CURRENCY_NAME
C12501,Currency_12501
C12502,Currency_12502
C12503,Currency_12503
C12504,Currency_12504
C12505,Currency_12505
C12506,Currency_12506
C12507,Currency_12507
C12508,Currency_12508
C12509,Currency_12509
C12510,Currency_12510
C12511,Currency_12511
C12512,Currency_12512
C12513,Currency_12513
C12514,Currency_12514
C12515,Currency_12515
C12516,Currency_12516
C12517,Currency_12517
C12518,Currency_12518
C12519,Currency_12519
C12520,Currency_12520
C12521,Currency_12521
C12522,Currency_12522
C12523,Currency_12523
C12524,Currency_12524
C12525,Currency_12525
C12526,Currency_12526
C12527,Currency_12527
C12528,Currency_12528
C12529,Currency_12529
C12530,Currency_12530
C12531,Currency_12531
C12532,Currency_12532
C12533,Currency_12533
C12534,Currency_12534
C12535,Currency_12535
C12536,Currency_12536
C12537,Currency_12537
C12538,Currency_12538
C12539,Currency_12539
C12540,Currency_12540
C12541,Currency_12541
C12542,Currency_12542
C12543,Currency_12543
C12544,Currency_12544
C12545,Currency_12545
C12546,Currency_12546
C12547,Currency_12547
C12548,Currency_12548
C12549,Currency_12549
C12550,Currency_12550
C12551,Currency_12551
C12552,Currency_12552
C12553,Currency_12553
C12554,Currency_12554
C12555,Currency_12555
C12556,Currency_12556
C12557,Currency_12557
C12558,Currency_12558
C12559,Currency_12559
C12560,Currency_12560
C12561,Currency_12561
C12562,Currency_12562
C12563,Currency_12563
C12564,Currency_12564
C12565,Currency_12565
C12566,Currency_12566
C12567,Currency_12567
C12568,Currency_12568
C12569,Currency_12569
C12570,Currency_12570
C12571,Currency_12571
C12572,Currency_12572
C12573,Currency_12573
C12574,Currency_12574
C12575,Currency_12575
C12576,Currency_12576
C12577,Currency_12577
C12578,Currency_12578
C12579,Currency_12579
C12580,Currency_12580
C12581,Currency_12581
C12582,Currency_12582
C12583,Currency_12583
C12584,Currency_12584
C12585,Currency_12585
C12586,Currency_12586
C12587,Currency_12587
C12588,Currency_12588
C12589,Currency_12589
C12590,Currency_12590
C12591,Currency_12591
C12592,Currency_12592
C12593,Currency_12593
C12594,Currency_12594
C12595,Currency_12595
C12596,Currency_12596
C12597,Currency_12597
C12598,Currency_12598
C12599,Currency_12599
C12600,Currency_12600
C12601,Currency_12601
C12602,Currency_12602
C12603,Currency_12603
C12604,Currency_12604
C12605,Currency_12605
C12606,Currency_12606
C12607,Currency_12607
C12608,Currency_12608
C12609,Currency_12609
C12610,Currency_12610
C12611,Currency_12611
C12612,Currency_12612
C12613,Currency_12613
C12614,Currency_12614
C12615,Currency_12615
C12616,Currency_12616
C12617,Currency_12617
C12618,Currency_12618
C12619,Currency_12619
C12620,Currency_12620
C12621,Currency_12621
C12622,Currency_12622
C12623,Currency_12623
C12624,Currency_12624
C12625,Currency_12625
C12626,Currency_12626
C12627,Currency_12627
C12628,Currency_12628
C12629,Currency_12629
C12630,Currency_12630
C12631,Currency_12631
C12632,Currency_12632
C12633,Currency_12633
C12634,Currency_12634
C12635,Currency_12635
C12636,Currency_12636
C12637,Currency_12637
C12638,Currency_12638
C12639,Currency_12639
C12640,Currency_12640
C12641,Currency_12641
C12642,Currency_12642
C12643,Currency_12643
C12644,Currency_12644
C12645,Currency_12645
C12646,Currency_12646
C12647,Currency_12647
C12648,Currency_12648
C12649,Currency_12649
C12650,Currency_12650
C12651,Currency_12651
C12652,Currency_12652
C12653,Currency_12653
C12654,Currency_12654
C12655,Currency_12655
C12656,Currency_12656
C12657,Currency_12657
C12658,Currency_12658
C12659,Currency_12659
C12660,Currency_12660
C12661,Currency_12661
C12662,Currency_12662
C12663,Currency_12663
C12664,Currency_12664
C12665,Currency_12665
C12666,Currency_12666
C12667,Currency_12667
C12668,Currency_12668
C12669,Currency_12669
C12670,Currency_12670
C12671,Currency_12671
C12672,Currency_12672
C12673,Currency_12673
C12674,Currency_12674
C12675,Currency_12675
C12676,Currency_12676
C12677,Currency_12677
C12678,Currency_12678
C12679,Currency_12679
C12680,Currency_12680
C12681,Currency_12681
C12682,Currency_12682
C12683,Currency_12683
C12684,Currency_12684
C12685,Currency_12685
C12686,Currency_12686
C12687,Currency_12687
C12688,Currency_12688
C12689,Currency_12689
C12690,Currency_12690
C12691,Currency_12691
C12692,Currency_12692
C12693,Currency_12693
C12694,Currency_12694
C12695,Currency_12695
C12696,Currency_12696
C12697,Currency_12697
C12698,Currency_12698
C12699,Currency_12699
C12700,Currency_12700
C12701,Currency_12701
C12702,Currency_12702
C12703,Currency_12703
C12704,Currency_12704
C12705,Currency_12705
C12706,Currency_12706
C12707,Currency_12707
C12708,Currency_12708
C12709,Currency_12709
C12710,Currency_12710
C12711,Currency_12711
C12712,Currency_12712
C12713,Currency_12713
C12714,Currency_12714
C12715,Currency_12715
C12716,Currency_12716
C12717,Currency_12717
C12718,Currency_12718
C12719,Currency_12719
C12720,Currency_12720
C12721,Currency_12721
C12722,Currency_12722
C12723,Currency_12723
C12724,Currency_12724
C12725,Currency_12725
C12726,Currency_12726
C12727,Currency_12727
C12728,Currency_12728
C12729,Currency_12729
C12730,Currency_12730
C12731,Currency_12731
C12732,Currency_12732
C12733,Currency_12733
C12734,Currency_12734
C12735,Currency_12735
C12736,Currency_12736
C12737,Currency_12737
C12738,Currency_12738
C12739,Currency_12739
C12740,Currency_12740
C12741,Currency_12741
C12742,Currency_12742
C12743,Currency_12743
C12744,Currency_12744
C12745,Currency_12745
C12746,Currency_12746
C12747,Currency_12747
C12748,Currency_12748
C12749,Currency_12749
C12750,Currency_12750
C12751,Currency_12751
C12752,Currency_12752
C12753,Currency_12753
C12754,Currency_12754
C12755,Currency_12755
C12756,Currency_12756
C12757,Currency_12757
C12758,Currency_12758
C12759,Currency_12759
C12760,Currency_12760
C12761,Currency_12761
C12762,Currency_12762
C12763,Currency_12763
C12764,Currency_12764
C12765,Currency_12765
C12766,Currency_12766
C12767,Currency_12767
C12768,Currency_12768
C12769,Currency_12769
C12770,Currency_12770
C12771,Currency_12771
C12772,Currency_12772
C12773,Currency_12773
C12774,Currency_12774
C12775,Currency_12775
C12776,Currency_12776
C12777,Currency_12777
C12778,Currency_12778
C12779,Currency_12779
C12780,Currency_12780
C12781,Currency_12781
C12782,Currency_12782
C12783,Currency_12783
C12784,Currency_12784
C12785,Currency_12785
C12786,Currency_12786
C12787,Currency_12787
C12788,Currency_12788
C12789,Currency_12789
C12790,Currency_12790
C12791,Currency_12791
C12792,Currency_12792
C12793,Currency_12793
C12794,Currency_12794
C12795,Currency_12795
C12796,Currency_12796
C12797,Currency_12797
C12798,Currency_12798
C12799,Currency_12799
C12800,Currency_12800
C12801,Currency_12801
C12802,Currency_12802
C12803,Currency_12803
C12804,Currency_12804
C12805,Currency_12805
C12806,Currency_12806
C12807,Currency_12807
C12808,Currency_12808
C12809,Currency_12809
C12810,Currency_12810
C12811,Currency_12811
C12812,Currency_12812
C12813,Currency_12813
C12814,Currency_12814
C12815,Currency_12815
C12816,Currency_12816
C12817,Currency_12817
C12818,Currency_12818
C12819,Currency_12819
C12820,Currency_12820
C12821,Currency_12821
C12822,Currency_12822
C12823,Currency_12823
C12824,Currency_12824
C12825,Currency_12825
C12826,Currency_12826
C12827,Currency_12827
C12828,Currency_12828
C12829,Currency_12829
C12830,Currency_12830
C12831,Currency_12831
C12832,Currency_12832
C12833,Currency_12833
C12834,Currency_12834
C12835,Currency_12835
C12836,Currency_12836
C12837,Currency_12837
C12838,Currency_12838
C12839,Currency_12839
C12840,Currency_12840
C12841,Currency_12841
C12842,Currency_12842
C12843,Currency_12843
C12844,Currency_12844
C12845,Currency_12845
C12846,Currency_12846
C12847,Currency_12847
C12848,Currency_12848
C12849,Currency_12849
C12850,Currency_12850
C12851,Currency_12851
C12852,Currency_12852
C12853,Currency_12853
C12854,Currency_12854
C12855,Currency_12855
C12856,Currency_12856
C12857,Currency_12857
C12858,Currency_12858
C12859,Currency_12859
C12860,Currency_12860
C12861,Currency_12861
C12862,Currency_12862
C12863,Currency_12863
C12864,Currency_12864
C12865,Currency_12865
C12866,Currency_12866
C12867,Currency_12867
C12868,Currency_12868
C12869,Currency_12869
C12870,Currency_12870
C12871,Currency_12871
C12872,Currency_12872
C12873,Currency_12873
C12874,Currency_12874
C12875,Currency_12875
C12876,Currency_12876
C12877,Currency_12877
C12878,Currency_12878
C12879,Currency_12879
C12880,Currency_12880
C12881,Currency_12881
C12882,Currency_12882
C12883,Currency_12883
C12884,Currency_12884
C12885,Currency_12885
C12886,Currency_12886
C12887,Currency_12887
C12888,Currency_12888
C12889,Currency_12889
C12890,Currency_12890
C12891,Currency_12891
C12892,Currency_12892
C12893,Currency_12893
C12894,Currency_12894
C12895,Currency_12895
C12896,Currency_12896
C12897,Currency_12897
C12898,Currency_12898
C12899,Currency_12899
C12900,Currency_12900
C12901,Currency_12901
C12902,Currency_12902
C12903,Currency_12903
C12904,Currency_12904
C12905,Currency_12905
C12906,Currency_12906
C12907,Currency_12907
C12908,Currency_12908
C12909,Currency_12909
C12910,Currency_12910
C12911,Currency_12911
C12912,Currency_12912
C12913,Currency_12913
C12914,Currency_12914
C12915,Currency_12915
C12916,Currency_12916
C12917,Currency_12917
C12918,Currency_12918
C12919,Currency_12919
C12920,Currency_12920
C12921,Currency_12921
C12922,Currency_12922
C12923,Currency_12923
C12924,Currency_12924
C12925,Currency_12925
C12926,Currency_12926
C12927,Currency_12927
C12928,Currency_12928
C12929,Currency_12929
C12930,Currency_12930
C12931,Currency_12931
C12932,Currency_12932
C12933,Currency_12933
C12934,Currency_12934
C12935,Currency_12935
C12936,Currency_12936
C12937,Currency_12937
C12938,Currency_12938
C12939,Currency_12939
C12940,Currency_12940
C12941,Currency_12941
C12942,Currency_12942
C12943,Currency_12943
C12944,Currency_12944
C12945,Currency_12945
C12946,Currency_12946
C12947,Currency_12947
C12948,Currency_12948
C12949,Currency_12949
C12950,Currency_12950
C12951,Currency_12951
C12952,Currency_12952
C12953,Currency_12953
C12954,Currency_12954
C12955,Currency_12955
C12956,Currency_12956
C12957,Currency_12957
C12958,Currency_12958
C12959,Currency_12959
C12960,Currency_12960
C12961,Currency_12961
C12962,Currency_12962
C12963,Currency_12963
C12964,Currency_12964
C12965,Currency_12965
C12966,Currency_12966
C12967,Currency_12967
C12968,Currency_12968
C12969,Currency_12969
C12970,Currency_12970
C12971,Currency_12971
C12972,Currency_12972
C12973,Currency_12973
C12974,Currency_12974
C12975,Currency_12975
C12976,Currency_12976
C12977,Currency_12977
C12978,Currency_12978
C12979,Currency_12979
C12980,Currency_12980
C12981,Currency_12981
C12982,Currency_12982
C12983,Currency_12983
C12984,Currency_12984
C12985,Currency_12985
C12986,Currency_12986
C12987,Currency_12987
C12988,Currency_12988
C12989,Currency_12989
C12990,Currency_12990
C12991,Currency_12991
C12992,Currency_12992
C12993,Currency_12993
C12994,Currency_12994
C12995,Currency_12995
C12996,Currency_12996
C12997,Currency_12997
C12998,Currency_12998
C12999,Currency_12999
C13000,Currency_13000
C13001,Currency_13001
C13002,Currency_13002
C13003,Currency_13003
C13004,Currency_13004
C13005,Currency_13005
C13006,Currency_13006
C13007,Currency_13007
C13008,Currency_13008
C13009,Currency_13009
C13010,Currency_13010
C13011,Currency_13011
C13012,Currency_13012
C13013,Currency_13013
C13014,Currency_13014
C13015,Currency_13015
C13016,Currency_13016
C13017,Currency_13017
C13018,Currency_13018
C13019,Currency_13019
C13020,Currency_13020
C13021,Currency_13021
C13022,Currency_13022
C13023,Currency_13023
C13024,Currency_13024
C13025,Currency_13025
C13026,Currency_13026
C13027,Currency_13027
C13028,Currency_13028
C13029,Currency_13029
C13030,Currency_13030
C13031,Currency_13031
C13032,Currency_13032
C13033,Currency_13033
C13034,Currency_13034
C13035,Currency_13035
C13036,Currency_13036
C13037,Currency_13037
C13038,Currency_13038
C13039,Currency_13039
C13040,Currency_13040
C13041,Currency_13041
C13042,Currency_13042
C13043,Currency_13043
C13044,Currency_13044
C13045,Currency_13045
C13046,Currency_13046
C13047,Currency_13047
C13048,Currency_13048
C13049,Currency_13049
C13050,Currency_13050
C13051,Currency_13051
C13052,Currency_13052
C13053,Currency_13053
C13054,Currency_13054
C13055,Currency_13055
C13056,Currency_13056
C13057,Currency_13057
C13058,Currency_13058
C13059,Currency_13059
C13060,Currency_13060
C13061,Currency_13061
C13062,Currency_13062
C13063,Currency_13063
C13064,Currency_13064
C13065,Currency_13065
C13066,Currency_13066
C13067,Currency_13067
C13068,Currency_13068
C13069,Currency_13069
C13070,Currency_13070
C13071,Currency_13071
C13072,Currency_13072
C13073,Currency_13073
C13074,Currency_13074
C13075,Currency_13075
C13076,Currency_13076
C13077,Currency_13077
C13078,Currency_13078
C13079,Currency_13079
C13080,Currency_13080
C13081,Currency_13081
C13082,Currency_13082
C13083,Currency_13083
C13084,Currency_13084
C13085,Currency_13085
C13086,Currency_13086
C13087,Currency_13087
C13088,Currency_13088
C13089,Currency_13089
C13090,Currency_13090
C13091,Currency_13091
C13092,Currency_13092
C13093,Currency_13093
C13094,Currency_13094
C13095,Currency_13095
C13096,Currency_13096
C13097,Currency_13097
C13098,Currency_13098
C13099,Currency_13099
C13100,Currency_13100
C13101,Currency_13101
C13102,Currency_13102
C13103,Currency_13103
C13104,Currency_13104
C13105,Currency_13105
C13106,Currency_13106
C13107,Currency_13107
C13108,Currency_13108
C13109,Currency_13109
C13110,Currency_13110
C13111,Currency_13111
C13112,Currency_13112
C13113,Currency_13113
C13114,Currency_13114
C13115,Currency_13115
C13116,Currency_13116
C13117,Currency_13117
C13118,Currency_13118
C13119,Currency_13119
C13120,Currency_13120
C13121,Currency_13121
C13122,Currency_13122
C13123,Currency_13123
C13124,Currency_13124
C13125,Currency_13125
C13126,Currency_13126
C13127,Currency_13127
C13128,Currency_13128
C13129,Currency_13129
C13130,Currency_13130
C13131,Currency_13131
C13132,Currency_13132
C13133,Currency_13133
C13134,Currency_13134
C13135,Currency_13135
C13136,Currency_13136
C13137,Currency_13137
C13138,Currency_13138
C13139,Currency_13139
C13140,Currency_13140
C13141,Currency_13141
C13142,Currency_13142
C13143,Currency_13143
C13144,Currency_13144
C13145,Currency_13145
C13146,Currency_13146
C13147,Currency_13147
C13148,Currency_13148
C13149,Currency_13149
C13150,Currency_13150
C13151,Currency_13151
C13152,Currency_13152
C13153,Currency_13153
C13154,Currency_13154
C13155,Currency_13155
C13156,Currency_13156
C13157,Currency_13157
C13158,Currency_13158
C13159,Currency_13159
C13160,Currency_13160
C13161,Currency_13161
C13162,Currency_13162
C13163,Currency_13163
C13164,Currency_13164
C13165,Currency_13165
C13166,Currency_13166
C13167,Currency_13167
C13168,Currency_13168
C13169,Currency_13169
C13170,Currency_13170
C13171,Currency_13171
C13172,Currency_13172
C13173,Currency_13173
C13174,Currency_13174
C13175,Currency_13175
C13176,Currency_13176
C13177,Currency_13177
C13178,Currency_13178
C13179,Currency_13179
C13180,Currency_13180
C13181,Currency_13181
C13182,Currency_13182
C13183,Currency_13183
C13184,Currency_13184
C13185,Currency_13185
C13186,Currency_13186
C13187,Currency_13187
C13188,Currency_13188
C13189,Currency_13189
C13190,Currency_13190
C13191,Currency_13191
C13192,Currency_13192
C13193,Currency_13193
C13194,Currency_13194
C13195,Currency_13195
C13196,Currency_13196
C13197,Currency_13197
C13198,Currency_13198
C13199,Currency_13199
C13200,Currency_13200
C13201,Currency_13201
C13202,Currency_13202
C13203,Currency_13203
C13204,Currency_13204
C13205,Currency_13205
C13206,Currency_13206
C13207,Currency_13207
C13208,Currency_13208
C13209,Currency_13209
C13210,Currency_13210
C13211,Currency_13211
C13212,Currency_13212
C13213,Currency_13213
C13214,Currency_13214
C13215,Currency_13215
C13216,Currency_13216
C13217,Currency_13217
C13218,Currency_13218
C13219,Currency_13219
C13220,Currency_13220
C13221,Currency_13221
C13222,Currency_13222
C13223,Currency_13223
C13224,Currency_13224
C13225,Currency_13225
C13226,Currency_13226
C13227,Currency_13227
C13228,Currency_13228
C13229,Currency_13229
C13230,Currency_13230
C13231,Currency_13231
C13232,Currency_13232
C13233,Currency_13233
C13234,Currency_13234
C13235,Currency_13235
C13236,Currency_13236
C13237,Currency_13237
C13238,Currency_13238
C13239,Currency_13239
C13240,Currency_13240
C13241,Currency_13241
C13242,Currency_13242
C13243,Currency_13243
C13244,Currency_13244
C13245,Currency_13245
C13246,Currency_13246
C13247,Currency_13247
C13248,Currency_13248
C13249,Currency_13249
C13250,Currency_13250
C13251,Currency_13251
C13252,Currency_13252
C13253,Currency_13253
C13254,Currency_13254
C13255,Currency_13255
C13256,Currency_13256
C13257,Currency_13257
C13258,Currency_13258
C13259,Currency_13259
C13260,Currency_13260
C13261,Currency_13261
C13262,Currency_13262
C13263,Currency_13263
C13264,Currency_13264
C13265,Currency_13265
C13266,Currency_13266
C13267,Currency_13267
C13268,Currency_13268
C13269,Currency_13269
C13270,Currency_13270
C13271,Currency_13271
C13272,Currency_13272
C13273,Currency_13273
C13274,Currency_13274
C13275,Currency_13275
C13276,Currency_13276
